OTU ID	C0	C7	C15	C25	C40	HP7	HP15	HP25	HP40	LP7	LP15	LP25	LP40
OTU2984	2	1 	0	1	1	1	1	4	2	0	2	0	3
OTU2985	0	1 	1	0	1	1	4	1	0	0	1	0	0
OTU2986	0	2 	0	1	0	2	0	1	0	1	0	0	0
OTU2987	0	1 	1	0	0	0	0	0	0	1	0	0	0
OTU2988	0	1 	0	1	0	2	0	0	0	0	1	0	0
OTU2989	63	35 	61	65	75	44	82	55	60	25	122	73	51
OTU2990	8	16 	6	5	5	23	7	4	4	9	12	6	5
OTU2991	1	1 	0	0	1	1	1	1	1	0	2	0	0
OTU2992	1	0 	0	0	0	0	0	0	0	0	0	0	0
OTU2993	0	2 	0	0	0	1	1	2	0	2	0	3	0
OTU2994	0	0 	0	11	7	0	0	0	0	0	0	1	0
OTU2995	2	3 	2	0	0	3	1	0	1	3	1	1	2
OTU2996	2	2 	0	0	1	3	2	0	3	0	1	2	2
OTU2997	1	1 	1	1	4	1	2	5	5	0	2	3	1
OTU2998	0	0 	0	0	1	0	0	0	0	0	0	0	0
OTU2999	13	12 	14	16	16	10	15	8	9	14	18	18	4
OTU3000	0	0 	0	0	2	0	1	3	1	0	0	2	0
OTU3001	0	1 	0	1	1	1	0	0	0	0	0	0	0
OTU3002	3	2 	2	0	3	3	1	3	1	0	1	2	0
OTU3003	1	1 	2	2	6	0	2	4	2	2	3	2	1
OTU3004	2	0 	0	1	0	0	0	0	0	0	0	0	0
OTU3005	0	0 	0	0	0	0	2	0	0	0	0	0	0
OTU3006	0	0 	0	0	1	0	1	0	0	0	0	0	1
OTU3007	0	2 	1	25	0	1	15	8	0	2	37	29	1
OTU3008	10	5 	18	14	13	5	13	11	7	5	9	7	11
OTU3009	0	0 	0	0	0	0	0	0	0	0	0	0	1
OTU3010	2	1 	1	4	5	1	4	0	0	1	1	0	1
OTU3011	0	0 	0	0	0	0	0	0	0	0	0	1	0
OTU3012	0	1 	1	0	1	1	1	1	0	0	3	0	0
OTU3013	0	0 	1	0	1	0	1	2	1	0	1	0	2
OTU3014	0	1 	1	0	0	0	2	1	0	1	0	0	0
OTU3015	3	2 	1	0	0	2	1	0	0	1	0	1	0
OTU3016	0	1 	4	2	3	1	1	3	1	1	0	3	2
OTU3017	1	0 	0	0	0	0	0	0	0	0	0	0	0
OTU3018	3	4 	1	1	1	5	2	1	2	3	0	0	4
OTU3019	1	0 	2	2	4	0	4	0	4	0	4	2	4
OTU3020	0	0 	0	0	1	0	0	0	0	0	0	0	0
OTU3021	0	1 	0	0	1	1	0	0	1	1	0	1	0
OTU3022	0	1 	0	0	0	1	1	0	0	0	2	1	0
OTU3023	20	11 	9	15	17	14	14	18	20	8	9	17	6
OTU3024	0	0 	0	0	0	0	0	0	5	0	0	0	0
OTU3025	2	2 	0	1	0	4	0	0	0	0	0	0	0
OTU3026	0	1 	0	0	0	0	0	0	0	1	1	0	0
OTU3027	0	1 	0	0	1	1	1	2	0	1	1	1	1
OTU3028	2	2 	3	4	5	0	4	4	3	4	2	2	2
OTU3029	1	3 	2	2	4	1	0	5	1	4	4	0	2
OTU3030	0	1 	1	1	1	1	1	2	1	1	0	2	1
OTU3031	1	0 	4	4	1	0	3	2	3	0	0	3	7
OTU3032	0	0 	0	10	1	0	0	0	0	0	0	0	0
OTU3033	0	0 	0	0	0	0	1	1	0	0	1	0	0
OTU3034	3	2 	2	6	4	1	0	0	2	3	3	4	1
OTU3035	0	0 	0	0	0	0	1	0	0	0	0	1	1
OTU3036	1	0 	0	0	2	0	1	0	0	0	2	0	2
OTU3037	1	6 	3	3	1	7	1	2	1	4	3	4	1
OTU3038	4	3 	1	4	2	2	1	4	3	3	5	2	4
OTU3039	2	1 	3	1	3	2	0	2	1	0	0	0	1
OTU3040	1	0 	1	0	0	0	0	0	0	0	0	2	0
OTU3041	18	19 	42	29	29	20	40	28	27	18	45	39	27
OTU3042	0	1 	0	0	1	0	0	1	3	1	0	1	3
OTU3043	3	1 	0	2	2	0	0	2	1	1	1	0	0
OTU3044	0	0 	2	0	0	0	0	0	0	0	0	0	0
OTU3045	4	4 	3	5	1	6	2	7	6	2	4	1	5
OTU3046	1	0 	0	2	1	0	2	0	1	0	0	1	1
OTU3047	2	5 	7	2	3	5	6	3	1	4	10	4	2
OTU3048	2	0 	0	0	0	0	2	2	0	0	2	0	0
OTU3049	0	0 	0	0	1	0	0	0	1	0	0	0	0
OTU3050	3	1 	1	1	1	1	2	1	2	0	1	0	2
OTU3051	0	0 	0	4	0	0	0	0	0	0	1	1	0
OTU3052	14	29 	17	13	20	35	11	18	26	23	23	16	30
OTU3053	1	0 	0	0	1	0	0	0	0	0	0	0	0
OTU3054	2	2 	2	1	0	4	1	1	1	0	0	0	0
OTU3055	0	2 	0	0	0	2	0	0	1	1	1	1	2
OTU3056	0	1 	0	0	1	1	1	3	2	0	0	0	1
OTU3057	0	1 	1	1	1	0	0	1	2	1	0	2	0
OTU3058	1	1 	1	0	0	0	3	2	1	1	0	2	0
OTU3059	0	0 	2	2	1	0	3	2	4	0	2	1	5
OTU3060	0	0 	2	0	2	0	1	0	1	0	1	0	3
OTU3061	0	0 	0	2	0	0	0	0	0	0	0	0	0
OTU3062	0	0 	0	1	1	0	0	0	0	0	0	0	1
OTU3063	0	0 	0	0	0	0	0	0	0	0	1	0	1
OTU3064	1	1 	2	1	1	2	0	0	2	0	1	1	3
OTU3065	1	1 	1	0	0	1	0	1	1	0	0	1	0
OTU3066	3	0 	2	0	1	0	2	3	6	0	0	0	2
OTU3067	15	12 	27	13	33	17	20	13	18	6	20	13	8
OTU3068	22	27 	17	18	16	30	24	41	39	23	37	33	70
OTU3069	0	0 	0	0	12	0	1	1	29	0	0	0	0
OTU3070	0	0 	0	1	1	0	0	1	0	0	0	0	0
OTU3071	3	4 	0	3	0	3	0	5	2	4	1	0	1
OTU3072	0	0 	0	1	0	0	0	1	0	0	1	1	0
OTU3073	1	1 	0	1	0	0	1	2	0	1	0	1	1
OTU3074	4	7 	3	7	3	9	11	10	3	5	5	7	7
OTU3075	0	1 	1	0	0	0	0	0	0	1	0	0	0
OTU3076	0	1 	2	2	9	2	2	6	11	0	4	7	5
OTU3077	1	1 	2	0	2	2	2	0	0	0	1	0	0
OTU3078	0	2 	2	0	0	3	0	0	1	0	0	2	1
OTU3079	0	0 	0	0	0	0	1	0	0	0	0	0	1
OTU3080	2	1 	6	3	16	1	4	6	11	1	9	5	7
OTU3081	0	3 	2	1	1	4	0	0	1	1	1	0	0
OTU3082	0	2 	1	0	2	3	0	0	1	1	0	0	1
OTU3083	0	1 	0	1	1	0	0	2	1	1	0	1	1
OTU3084	0	0 	0	1	0	0	0	0	0	0	0	0	1
OTU3085	0	0 	0	0	1	0	0	0	0	0	0	0	1
OTU3086	14	22 	38	11	16	22	33	25	19	21	28	11	34
OTU3087	2	4 	0	0	2	3	2	1	3	4	3	4	3
OTU3088	2	1 	5	7	3	2	8	5	13	0	2	9	12
OTU3089	1	1 	0	0	1	1	0	0	0	0	0	3	1
OTU3090	0	1 	3	0	2	1	2	2	4	1	1	1	0
OTU3091	0	2 	0	3	0	1	0	1	2	3	0	1	2
OTU3092	1	1 	3	1	0	1	2	1	0	1	0	2	0
OTU3093	196	200 	219	159	148	195	178	258	188	205	196	121	224
OTU3094	3	1 	0	1	3	0	2	0	2	1	0	1	0
OTU3095	37	4 	0	0	0	0	0	0	0	7	4	47	0
OTU3096	1	0 	1	0	1	0	0	1	2	0	1	3	1
OTU3097	0	0 	2	0	1	0	0	0	0	0	0	2	0
OTU3098	4	6 	2	6	1	10	4	10	3	2	3	5	2
OTU3099	0	1 	1	1	1	1	0	0	2	0	1	1	2
OTU3100	2	1 	1	2	5	1	1	2	2	0	1	2	2
OTU3101	1	2 	0	4	1	4	1	1	2	0	1	0	0
OTU3102	0	0 	0	0	0	0	0	0	0	0	0	1	0
OTU3103	1	1 	2	0	0	0	0	1	0	1	1	3	1
OTU3104	0	0 	0	0	0	0	0	0	0	0	0	0	1
OTU3105	0	0 	0	0	0	0	0	1	0	0	0	0	0
OTU3106	2	3 	2	1	6	1	0	0	2	4	1	2	2
OTU3107	1	2 	1	1	0	2	2	0	1	1	1	0	1
OTU3108	0	1 	0	0	0	0	1	1	0	1	2	1	0
OTU3109	0	1 	0	0	0	0	0	0	0	1	0	1	0
OTU3110	7	1 	0	0	0	1	0	0	0	1	0	0	0
OTU3111	11	11 	21	16	27	10	17	35	31	11	17	37	38
OTU3112	1	1 	0	2	0	1	0	0	0	0	0	0	0
OTU3113	1	1 	2	0	1	1	0	2	2	0	3	1	2
OTU3114	63	49 	49	39	43	48	75	56	53	50	53	32	46
OTU3115	1	0 	0	0	0	0	0	0	0	0	0	0	0
OTU3116	0	1 	1	0	1	2	2	0	2	0	1	1	2
OTU3117	0	1 	2	1	0	1	1	1	1	0	2	1	1
OTU3118	1	0 	1	1	2	0	0	0	0	0	0	1	1
OTU3119	0	0 	0	0	0	0	0	1	1	0	0	0	1
OTU3120	0	2 	3	1	0	2	0	2	0	1	2	1	0
OTU3121	0	1 	0	0	0	2	2	2	1	0	0	0	0
OTU3122	10	5 	3	1	2	3	4	4	4	6	4	2	0
OTU3123	0	1 	1	0	0	1	0	0	0	0	0	0	0
OTU3124	0	1 	1	2	1	0	1	2	2	1	0	1	4
OTU3125	1	0 	2	2	3	0	2	3	1	0	4	3	2
OTU3126	0	1 	0	0	0	0	0	0	0	1	0	0	1
OTU3127	0	1 	0	0	0	1	0	0	0	1	0	0	0
OTU3128	1	0 	0	0	0	0	1	0	1	0	0	1	0
OTU3129	0	0 	2	0	2	0	1	0	5	0	0	2	0
OTU3130	0	0 	1	0	0	0	1	0	1	0	1	0	1
OTU3131	0	0 	5	27	32	0	26	5	10	0	13	59	26
OTU3132	0	0 	0	2	2	0	2	2	3	0	1	2	1
OTU3133	0	1 	4	1	2	1	3	4	3	1	2	5	5
OTU3134	1	1 	2	1	1	1	0	1	3	0	3	1	0
OTU3135	1	1 	1	1	0	1	0	0	0	0	0	0	0
OTU3136	1	2 	0	3	2	2	3	2	0	1	1	0	2
OTU3137	0	1 	5	2	3	0	6	1	3	1	0	2	2
OTU3138	0	0 	0	0	1	0	0	1	1	0	0	0	1
OTU3139	7	2 	13	9	12	1	12	3	9	3	10	4	14
OTU3140	2	1 	0	0	0	0	0	0	1	1	0	0	0
OTU3141	0	1 	0	2	1	1	0	1	0	0	1	0	1
OTU3142	2	1 	0	0	0	0	0	0	0	2	1	1	0
OTU3143	0	3 	1	0	3	3	2	1	0	2	0	0	0
OTU3144	4	3 	3	2	1	5	0	2	2	0	3	2	2
OTU3145	0	0 	0	1	0	0	3	0	0	0	0	3	1
OTU3146	0	0 	0	0	1	0	0	0	0	0	0	0	1
OTU3147	0	0 	0	11	1	0	2	6	2	0	0	4	1
OTU3148	2	1 	3	4	1	2	3	2	2	0	2	2	3
OTU3149	0	0 	0	0	0	0	0	0	1	0	0	0	0
OTU3150	0	1 	0	0	0	2	0	2	1	0	0	0	0
OTU3151	1	1 	4	4	3	2	2	3	2	0	3	8	3
OTU3152	2	0 	4	0	2	0	2	2	5	0	1	4	5
OTU3153	1	1 	1	3	1	1	0	5	2	0	0	0	3
OTU3154	5	1 	2	6	5	0	1	4	4	2	0	5	2
OTU3155	1	2 	4	4	3	3	1	2	3	1	2	6	3
OTU3156	0	0 	0	1	0	0	0	0	0	0	0	1	0
OTU3157	1	1 	0	4	3	1	1	3	4	1	3	4	2
OTU3158	0	1 	0	3	3	0	3	2	2	1	1	1	1
OTU3159	0	1 	2	2	3	1	0	0	0	0	1	1	0
OTU3160	0	1 	1	0	0	1	0	0	0	0	0	0	0
OTU3161	0	1 	0	2	0	1	1	0	1	0	0	1	0
OTU3162	0	0 	1	1	0	0	0	1	0	0	0	0	0
OTU3165	0	1 	0	2	0	2	2	6	1	0	3	3	2
OTU3166	0	1 	0	0	0	0	0	1	0	1	1	1	0
OTU3167	8	9 	8	12	12	10	8	10	11	8	9	7	9
OTU3168	2	1 	0	0	4	0	2	6	6	1	3	1	3
OTU3169	1	0 	0	0	0	0	0	1	0	0	0	0	1
OTU3170	2	2 	4	2	2	0	1	2	1	3	0	1	1
OTU3171	1	6 	0	4	3	7	2	2	4	4	2	1	4
OTU3172	0	0 	2	1	2	0	4	0	0	0	1	0	1
OTU3173	0	0 	1	1	1	0	0	0	2	0	1	1	2
OTU3174	3	3 	2	12	11	3	3	4	3	2	3	4	7
OTU3175	0	1 	2	1	1	0	1	0	4	1	1	1	1
OTU3176	0	1 	0	4	3	0	1	1	1	2	2	1	2
OTU3177	2	2 	1	1	2	3	2	2	2	0	1	1	2
OTU3178	4	5 	9	7	2	4	12	6	16	5	10	22	10
OTU3179	1	1 	0	2	1	0	1	1	0	1	1	1	2
OTU3180	0	0 	0	0	0	0	0	0	0	0	0	0	0
OTU3181	4	2 	10	8	5	2	1	5	8	2	11	7	5
OTU3182	3	2 	3	0	0	1	2	2	2	2	5	0	0
OTU3183	77	74 	90	59	73	80	77	72	53	67	73	30	67
OTU3184	2	0 	1	0	0	0	2	0	1	0	0	1	2
OTU3185	0	0 	0	0	0	0	0	0	0	0	0	0	0
OTU3186	12	7 	2	4	5	8	6	8	6	6	0	4	8
OTU3187	1	1 	6	4	7	1	5	3	1	0	3	3	1
OTU3188	0	1 	2	2	1	0	1	1	0	1	1	0	1
OTU3189	1	1 	6	6	6	1	5	6	7	0	3	6	8
OTU3190	6	3 	5	5	6	3	9	6	7	2	9	6	1
OTU3191	13	16 	20	21	19	23	23	29	29	8	20	18	19
OTU3192	3	5 	6	1	5	8	8	5	4	2	3	4	3
OTU3193	2	13 	2	1	0	25	0	0	1	0	1	1	1
OTU3194	0	0 	0	7	9	0	3	1	0	0	1	4	1
OTU3195	0	0 	2	2	0	0	3	1	1	0	1	1	1
OTU3196	0	1 	0	3	4	1	1	3	0	1	0	2	1
OTU3197	0	2 	1	2	0	1	3	1	3	2	1	3	0
OTU3198	1	1 	0	0	1	1	0	0	0	0	0	0	1
OTU3199	14	4 	13	17	12	3	17	10	14	4	13	4	13
OTU3200	0	0 	0	1	1	0	1	0	1	0	0	0	0
OTU3201	2	2 	4	2	4	2	3	5	6	1	3	6	0
OTU3202	9	4 	0	0	2	2	1	0	2	5	0	0	1
OTU3203	1	1 	0	0	0	0	0	0	3	1	2	0	2
OTU3204	1	1 	2	2	0	1	0	0	1	0	1	2	0
OTU3205	2	0 	0	2	2	0	2	2	1	0	1	4	5
OTU3206	87	85 	100	74	109	85	93	86	105	84	93	87	131
OTU3207	0	0 	0	0	0	0	0	1	0	0	0	0	0
OTU3208	1	1 	0	0	0	1	0	0	1	0	0	0	1
OTU3209	0	3 	0	1	2	3	0	1	2	2	1	0	1
OTU3210	0	0 	0	0	2	0	0	1	1	0	1	0	0
OTU3211	9	7 	8	13	2	6	8	0	1	7	7	1	4
OTU3212	23	9 	22	23	23	5	21	20	21	12	24	23	23
OTU3213	0	0 	0	0	0	0	0	0	0	0	0	0	0
OTU3214	1	0 	1	0	0	0	0	0	2	0	0	0	0
OTU3215	4	4 	0	1	7	4	4	6	2	4	2	2	1
OTU3216	1	0 	0	1	0	0	0	0	0	0	0	0	0
OTU3217	0	1 	1	0	0	1	0	1	2	0	1	0	0
OTU3218	0	0 	1	0	0	0	2	1	0	0	0	0	0
OTU3219	3	1 	4	2	2	1	1	2	5	0	1	4	4
OTU3220	0	1 	1	0	0	2	1	1	1	0	0	0	0
OTU3221	5	6 	2	1	6	6	2	8	4	5	3	2	1
OTU3222	3	4 	3	2	1	5	3	4	1	2	3	2	4
OTU3223	19	21 	33	24	20	24	29	28	32	17	37	33	23
OTU3224	0	2 	0	2	0	1	1	1	1	3	0	0	0
OTU3225	0	3 	2	3	2	2	2	3	1	3	1	6	2
OTU3226	1	0 	0	0	0	0	0	0	1	0	0	0	0
OTU3228	0	1 	0	0	0	1	0	0	0	0	0	0	0
OTU3229	0	1 	1	2	2	0	2	0	0	1	1	1	0
OTU3230	11	7 	1	3	2	11	5	2	7	3	4	2	3
OTU3231	0	1 	0	1	0	1	1	0	0	0	0	2	0
OTU3232	0	1 	3	7	16	1	4	1	0	0	1	1	0
OTU3233	0	0 	0	1	0	0	0	0	1	0	0	0	0
OTU3234	1	1 	1	0	0	1	0	1	0	0	1	0	1
OTU3235	2	0 	0	0	1	0	1	1	0	0	0	1	0
OTU3236	0	0 	2	1	1	0	1	0	1	0	4	1	0
OTU3237	1	1 	2	2	4	0	5	2	4	1	1	2	6
OTU3238	2	1 	5	3	2	2	3	2	1	0	2	0	6
OTU3239	0	0 	0	0	0	0	0	0	1	0	0	0	0
OTU3240	1	2 	1	1	1	1	1	0	0	3	0	2	0
OTU3241	13	26 	9	6	1	28	13	13	3	24	19	9	9
OTU3242	0	1 	4	0	2	2	2	2	0	0	0	3	1
OTU3243	5	4 	5	9	0	3	11	4	5	5	8	8	7
OTU3244	1	3 	2	0	0	4	1	3	0	2	2	1	0
OTU3245	1	1 	0	1	0	2	0	0	0	0	0	0	0
OTU3246	0	0 	2	1	0	0	0	0	0	0	0	0	0
OTU3247	0	0 	3	1	0	0	0	1	0	0	0	0	2
OTU3248	0	0 	1	0	0	0	0	1	1	0	2	1	1
OTU3249	5	4 	16	12	20	5	17	17	24	2	15	24	24
OTU3250	1	2 	1	1	1	1	2	3	4	3	3	2	2
OTU3251	0	0 	0	0	1	0	0	2	1	0	0	1	0
OTU3252	0	0 	0	0	0	0	0	0	0	0	1	0	0
OTU3253	2	0 	3	2	0	0	2	0	0	0	1	0	0
OTU3254	0	0 	1	0	0	0	0	0	0	0	0	1	0
OTU3255	0	1 	0	0	1	0	0	0	0	2	0	0	0
OTU3256	1	3 	3	1	1	2	3	1	3	4	7	1	2
OTU3257	1	1 	0	1	0	0	0	0	1	1	1	1	2
OTU3258	2	1 	5	4	0	1	1	0	0	1	0	2	0
OTU3259	0	0 	0	2	0	0	0	0	0	0	0	0	0
OTU3260	1	3 	3	1	2	4	1	3	2	1	4	3	3
OTU3261	0	1 	2	0	1	2	0	0	0	0	0	0	0
OTU3262	0	0 	0	1	1	0	0	1	3	0	1	1	4
OTU3263	3	2 	2	5	2	0	3	0	2	3	2	5	1
OTU3264	2	1 	6	2	6	0	3	4	2	1	0	6	3
OTU3265	0	0 	0	0	0	0	0	3	0	0	0	0	0
OTU3266	29	24 	16	26	29	19	21	20	25	29	28	28	48
OTU3267	0	1 	0	2	1	1	1	0	2	1	0	2	1
OTU3268	0	0 	0	0	0	0	0	1	0	0	0	0	1
OTU3269	1	4 	5	5	6	5	1	8	3	2	4	4	2
OTU3270	2	2 	0	5	2	2	0	3	2	2	2	1	0
OTU3271	2	4 	2	1	1	6	1	1	3	1	2	0	0
OTU3272	0	2 	1	3	0	0	0	1	0	3	1	0	0
OTU3273	0	1 	1	0	1	1	1	1	0	0	2	0	0
OTU3274	1	0 	2	0	0	0	2	1	2	0	2	1	3
OTU3275	0	1 	1	0	1	0	1	0	0	1	0	0	0
OTU3276	0	1 	1	0	0	0	2	0	0	2	1	2	1
OTU3277	0	1 	1	3	2	0	1	2	2	1	2	0	1
OTU3278	75	58 	62	59	46	59	52	41	34	56	58	51	42
OTU3279	1	1 	1	2	0	1	1	1	2	1	3	0	4
OTU3280	3	2 	2	3	0	1	0	1	4	2	2	2	0
OTU3281	1	0 	1	0	0	0	0	2	0	0	2	0	0
OTU3282	1	1 	0	1	0	0	0	0	0	1	1	1	0
OTU3283	1	1 	0	3	3	1	1	4	2	0	2	0	1
OTU3284	0	2 	1	2	2	1	4	0	1	2	1	1	2
OTU3285	2	2 	2	2	5	3	2	0	0	0	1	4	1
OTU3286	2	1 	6	2	2	0	5	3	1	2	2	0	2
OTU3287	1	0 	1	0	0	0	0	0	1	0	1	1	1
OTU3288	1	1 	0	0	0	2	0	0	0	0	1	0	0
OTU3289	2	1 	0	1	0	1	2	0	4	0	1	0	1
OTU3290	1	0 	0	3	2	0	0	2	0	0	1	1	1
OTU3291	0	0 	0	0	0	0	1	1	1	0	0	1	3
OTU3292	3	1 	12	6	3	2	9	14	12	0	3	6	7
OTU3293	0	1 	0	0	2	0	1	2	2	1	1	2	2
OTU3294	1	1 	0	1	0	0	0	0	1	1	0	1	0
OTU3295	2	1 	5	6	5	0	5	6	3	1	3	4	6
OTU3296	2	4 	0	0	0	2	0	0	0	6	0	0	0
OTU3297	1	0 	0	1	0	0	1	1	0	0	1	1	1
OTU3298	1	3 	1	2	3	3	2	2	5	3	3	0	1
OTU3299	12	11 	4	12	4	10	14	4	14	12	8	7	10
OTU3300	4	6 	6	9	13	4	10	6	10	7	7	4	10
OTU3301	0	0 	1	2	3	0	0	1	5	0	0	2	6
OTU3302	1	0 	1	0	0	0	0	1	2	0	0	0	1
OTU3303	0	0 	0	0	1	0	0	1	0	0	0	0	0
OTU3304	0	0 	0	0	1	0	1	0	0	0	1	0	0
OTU3305	0	1 	0	0	0	2	0	0	1	0	0	0	0
OTU3306	0	2 	2	3	0	3	2	1	1	0	0	1	1
OTU3307	0	0 	1	0	1	0	0	0	0	0	0	0	1
OTU3308	1	4 	2	4	4	5	5	1	3	2	1	4	2
OTU3309	1	2 	7	6	2	1	7	2	1	2	2	0	2
OTU3310	0	0 	0	2	0	0	0	0	1	0	0	0	1
OTU3311	2	1 	4	9	13	0	1	6	4	1	3	7	4
OTU3312	5	3 	1	1	2	2	2	2	1	4	1	1	1
OTU3313	1	0 	0	1	0	0	1	0	0	0	0	1	0
OTU3314	3	2 	2	4	1	2	4	5	1	1	2	2	1
OTU3315	0	1 	2	1	0	1	0	2	1	1	2	1	1
OTU3316	1	2 	4	0	1	0	1	3	2	3	2	0	4
OTU3317	0	0 	1	0	0	0	2	1	2	0	3	2	3
OTU3318	363	318 	526	42	16	241	7	4	10	395	35	16	42
OTU3319	3	4 	1	1	2	6	3	0	4	2	5	1	2
OTU3320	0	2 	6	3	5	4	6	8	4	0	8	2	7
OTU3321	10	7 	14	12	10	8	8	4	1	5	3	7	1
OTU3322	0	0 	0	0	0	0	2	0	1	0	1	1	1
OTU3323	5	4 	14	6	10	1	14	4	7	7	7	12	7
OTU3324	2	1 	1	0	0	2	0	0	1	0	0	0	1
OTU3325	2	0 	0	1	0	0	0	1	1	0	0	1	2
OTU3326	1	1 	2	0	1	1	0	1	0	0	0	0	2
OTU3327	0	0 	1	0	2	0	1	3	2	0	0	1	2
OTU3328	39	40 	19	37	24	50	18	38	21	30	31	22	33
OTU3329	1	2 	2	4	2	2	2	1	0	1	2	2	0
OTU3330	0	1 	0	0	0	2	0	0	0	0	1	0	0
OTU3331	0	1 	0	1	0	2	0	0	0	0	0	0	0
OTU3332	3	4 	3	1	3	4	5	6	4	4	4	3	6
OTU3333	0	1 	1	1	0	0	2	1	1	2	0	0	0
OTU3334	0	1 	1	0	2	1	0	1	0	0	2	0	3
OTU3335	1	2 	4	0	5	3	1	0	5	0	4	5	1
OTU3336	8	5 	7	11	15	5	9	18	16	4	11	11	9
OTU3337	3	1 	0	0	1	0	0	3	0	1	2	0	1
OTU3338	0	0 	1	0	0	0	0	2	2	0	3	1	1
OTU3339	1	1 	0	1	1	0	2	0	0	1	0	0	0
OTU3340	5	5 	4	2	3	8	4	3	1	1	2	2	1
OTU3341	1	1 	1	2	1	0	1	2	1	1	3	0	2
OTU3342	1	0 	1	3	0	0	0	1	0	0	0	1	1
OTU3343	5	8 	58	31	56	6	11	4	20	9	12	33	12
OTU3344	3	2 	2	5	5	3	4	2	1	0	4	3	2
OTU3345	0	1 	1	0	0	1	0	1	1	0	0	0	0
OTU3346	2	1 	2	4	0	0	2	3	1	1	1	1	3
OTU3347	1	4 	3	1	3	3	2	1	1	4	1	2	0
OTU3348	0	0 	3	1	2	0	2	0	0	0	1	0	0
OTU3349	1	0 	2	1	3	0	1	3	2	0	0	0	3
OTU3350	13	16 	15	11	10	16	11	19	13	15	20	15	18
OTU3351	1	5 	5	10	5	5	11	12	5	4	3	4	5
OTU3352	0	2 	0	0	0	3	0	0	0	0	1	0	0
OTU3353	0	1 	0	0	1	0	0	2	0	1	0	1	0
OTU3354	3	1 	0	1	1	1	0	0	1	1	1	0	1
OTU3355	0	1 	2	0	1	1	0	1	0	0	1	0	2
OTU3356	0	0 	2	2	0	0	0	0	0	0	1	2	0
OTU3357	0	1 	1	0	1	1	2	1	0	0	0	0	1
OTU3358	2	0 	1	1	0	0	1	0	2	0	0	0	1
OTU3359	4	2 	6	1	2	2	8	8	6	1	5	2	11
OTU3360	1	0 	1	0	0	0	1	0	1	0	1	0	0
OTU3361	0	1 	1	1	4	1	0	0	0	0	2	0	3
OTU3362	2	1 	0	1	4	0	2	2	0	2	2	0	0
OTU3363	2	2 	2	2	5	4	2	0	0	0	3	2	2
OTU3364	2	0 	1	0	0	0	0	0	0	0	0	1	0
OTU3365	5	3 	1	9	4	1	11	6	11	4	10	4	13
OTU3366	0	0 	1	0	0	0	0	0	2	0	0	0	0
OTU3367	0	0 	0	1	1	0	0	0	0	0	0	0	0
OTU3368	2	1 	1	0	0	1	0	0	0	0	2	0	0
OTU3369	1	2 	0	0	1	1	1	3	2	2	1	4	1
OTU3370	0	0 	0	0	0	0	1	0	1	0	1	0	1
OTU3371	3	1 	0	1	0	0	0	1	0	1	0	0	0
OTU3372	0	1 	1	0	0	1	2	2	0	0	0	1	0
OTU3373	0	0 	0	0	0	0	0	0	1	0	0	0	0
OTU3374	1	0 	0	0	2	0	0	1	0	0	0	0	0
OTU3375	11	5 	5	3	3	4	7	7	3	5	2	7	5
OTU3376	4	4 	7	8	16	6	2	1	0	2	1	0	0
OTU3377	0	0 	0	1	0	0	0	0	2	0	0	0	2
OTU3378	4	2 	3	4	18	2	3	3	0	1	5	4	2
OTU3379	1	1 	0	2	2	0	1	0	2	1	1	4	1
OTU3380	1	0 	1	0	0	0	0	0	0	0	0	0	0
OTU3381	0	0 	0	0	0	0	0	0	1	0	2	0	0
OTU3382	2	1 	1	1	0	1	2	2	1	1	2	3	2
OTU3383	1	2 	3	0	4	2	1	2	4	2	3	4	3
OTU3384	10	5 	18	15	14	3	31	16	16	7	19	6	20
OTU3385	0	1 	0	0	0	0	0	0	1	2	0	0	0
OTU3386	1	1 	1	2	3	0	3	7	2	2	3	1	4
OTU3387	2	1 	0	1	0	0	1	2	0	1	0	1	0
OTU3388	0	0 	0	0	0	0	0	1	0	0	1	1	0
OTU3389	0	1 	0	1	1	1	1	1	0	0	0	0	2
OTU3390	411	374 	357	258	240	359	383	408	393	388	398	251	431
OTU3391	2	5 	6	4	1	6	5	4	1	3	4	1	0
OTU3392	0	0 	1	1	3	0	0	2	0	0	1	0	3
OTU3393	2	2 	4	6	2	2	0	4	0	1	1	2	4
OTU3394	2	1 	3	0	1	2	0	2	0	0	1	2	1
OTU3395	0	0 	1	2	1	0	0	0	1	0	0	1	1
OTU3396	5	7 	5	7	8	6	8	9	4	7	5	5	9
OTU3397	0	0 	0	0	0	0	0	1	0	0	0	0	0
OTU3398	0	0 	1	0	1	0	0	0	1	0	0	1	0
OTU3399	6	4 	2	2	0	2	1	0	0	5	0	1	1
OTU3400	0	2 	0	0	0	1	1	0	1	2	1	3	0
OTU3401	1	2 	1	7	9	0	3	4	9	4	1	6	6
OTU3402	0	0 	0	0	1	0	0	0	0	0	1	0	0
OTU3403	0	0 	1	0	0	0	0	1	1	0	0	1	1
OTU3404	0	1 	1	1	3	0	2	2	3	1	0	4	1
OTU3405	1	1 	1	0	0	0	0	1	1	1	0	0	2
OTU3406	1	2 	1	0	0	2	0	1	0	2	0	0	0
OTU3407	0	1 	1	0	1	0	0	0	0	1	0	1	0
OTU3408	2	2 	1	0	0	1	0	3	0	2	0	1	1
