OTU ID	HP7	HP15	HP25	HP40	LP7	LP15	LP25	LP40
OTU3851	0	0	0	1	0	0	0	0
OTU3852	4	5	11	2	7	3	5	8
OTU3853	0	0	1	0	0	2	1	1
OTU3854	0	1	4	1	2	0	1	2
OTU3855	0	1	1	0	0	0	0	0
OTU3856	2	3	3	4	0	2	2	1
OTU3857	3	0	0	0	1	0	0	0
OTU3858	24	0	0	0	35	0	0	0
OTU3859	1	1	0	0	1	0	0	1
OTU3860	4	2	5	1	5	9	4	1
OTU3861	1	0	3	3	3	2	0	5
OTU3862	4	3	3	0	2	4	0	7
OTU3863	2	0	0	2	0	0	1	1
OTU3864	2	1	0	1	0	0	0	0
OTU3865	2	0	0	0	1	0	2	3
OTU3866	3	2	3	2	0	1	1	2
OTU3867	1	0	0	0	1	2	0	0
OTU3868	3	5	4	4	4	6	7	6
OTU3869	0	0	2	1	0	0	0	1
OTU3870	0	0	2	0	0	6	1	0
OTU3871	0	0	1	0	0	1	0	0
OTU3872	201	259	307	241	224	345	341	320
OTU3873	0	0	0	2	0	1	3	2
OTU3874	0	1	0	0	1	0	0	0
OTU3875	1	2	3	3	2	3	1	1
OTU3876	0	5	0	5	2	1	2	2
OTU3877	0	0	0	0	1	2	2	1
OTU3878	0	0	1	2	0	0	1	1
OTU3879	3	0	1	1	2	1	1	0
OTU3880	0	0	2	0	0	0	1	1
OTU3881	5	2	4	3	6	5	4	5
OTU3882	1	1	0	0	0	0	1	1
OTU3883	1	0	0	0	0	0	0	0
OTU3884	0	0	0	0	0	1	0	0
OTU3885	0	0	1	1	0	0	0	0
OTU3886	0	0	0	0	1	0	1	1
OTU3887	0	0	0	0	1	0	0	0
OTU3888	0	2	0	2	1	1	3	1
OTU3889	2	0	2	2	3	3	1	1
OTU3890	2	1	3	3	1	3	5	6
OTU3891	76	89	50	57	50	57	53	34
OTU3892	0	2	1	1	0	0	2	1
OTU3893	34	21	29	40	35	28	34	38
OTU3894	0	0	0	1	2	2	0	4
OTU3895	6	4	3	1	4	1	3	3
OTU3896	0	0	1	0	0	0	0	0
OTU3897	1	1	0	0	3	1	0	0
OTU3898	2	3	4	8	2	3	2	5
OTU3899	0	1	0	0	1	0	0	0
OTU3900	1	0	0	1	0	1	0	2
OTU3901	0	2	4	0	0	0	1	1
OTU3902	0	1	0	2	0	1	1	0
OTU3903	1	2	2	3	0	1	0	0
OTU3904	0	2	0	0	0	2	0	0
OTU3905	0	4	2	4	0	0	5	6
OTU3906	0	0	1	0	2	0	1	0
OTU3907	0	0	0	0	1	0	0	0
OTU3908	1	7	5	1	1	5	6	4
OTU3909	1	2	1	2	0	1	1	1
OTU3910	1	0	0	1	2	0	0	0
OTU3911	0	1	0	0	0	2	0	1
OTU3912	3	2	3	3	4	1	2	0
OTU3913	0	2	1	0	1	0	0	0
OTU3914	1	0	2	3	1	4	5	1
OTU3915	0	2	4	1	0	2	6	4
OTU3916	0	0	3	1	1	2	3	1
OTU3917	6	3	3	4	2	3	2	3
OTU3918	1	1	3	3	1	0	0	1
OTU3919	0	0	1	1	2	3	3	4
OTU3920	0	1	5	1	0	4	3	9
OTU3921	1	1	1	0	4	1	1	0
OTU3922	4	7	2	6	4	2	2	1
OTU3923	2	2	4	1	0	4	1	1
OTU3924	0	1	0	0	0	0	0	1
OTU3925	0	0	0	1	0	0	0	0
OTU3926	0	0	0	0	1	0	2	0
OTU3927	1	0	0	0	0	0	0	2
OTU3928	6	17	12	14	9	17	16	12
OTU3929	2	0	0	0	1	1	0	0
OTU3930	0	0	0	0	0	0	1	0
OTU3931	4	15	8	10	1	9	3	5
OTU3932	0	0	0	0	0	1	5	0
OTU3933	7	7	12	5	5	5	2	7
OTU3934	1	0	0	0	1	1	2	0
OTU3935	3	3	5	5	1	2	4	3
OTU3936	1	2	1	4	2	3	4	6
OTU3937	0	0	0	0	0	1	0	0
OTU3938	16	8	7	8	15	10	7	9
OTU3939	20	12	11	16	23	22	25	17
OTU3940	1	1	0	2	0	0	0	2
OTU3941	0	2	2	0	1	1	6	2
OTU3942	11	8	4	3	4	9	3	3
OTU3943	4	2	1	2	2	2	2	3
OTU3944	1	1	0	0	0	0	1	1
OTU3945	0	1	2	1	2	2	0	0
OTU3946	1	1	1	1	0	1	0	0
OTU3947	0	3	1	1	0	0	0	0
OTU3948	3	12	14	8	3	9	16	4
OTU3949	0	1	3	2	3	2	2	2
OTU3950	3	1	2	0	2	2	1	1
OTU3951	3	4	1	1	0	0	1	0
OTU3952	0	0	0	0	0	0	0	0
OTU3953	3	2	4	0	1	1	2	4
OTU3954	0	1	1	0	2	1	0	1
OTU3955	15	13	5	4	16	8	10	10
OTU3956	0	2	3	1	1	3	1	0
OTU3957	1	3	2	1	3	2	2	3
OTU3958	1	0	2	1	0	3	2	1
OTU3959	0	0	0	0	0	0	0	0
OTU3960	0	0	1	1	0	0	3	1
OTU3961	14	6	10	8	15	7	14	12
OTU3962	1	0	1	1	0	0	0	0
OTU3963	0	0	0	0	2	1	0	0
OTU3964	0	0	0	1	0	0	0	0
OTU3965	2	3	4	11	1	2	5	6
OTU3966	1	3	2	0	0	0	2	3
OTU3967	2	1	3	3	3	4	4	2
OTU3968	0	1	1	5	1	3	2	5
OTU3969	2	0	1	3	0	0	0	2
OTU3970	0	0	0	0	0	0	0	0
OTU3971	2	0	1	3	0	0	1	1
OTU3972	0	9	0	6	2	2	1	2
OTU3973	0	2	0	0	0	0	0	1
OTU3974	0	0	0	1	0	0	0	0
OTU3975	0	1	2	1	2	1	1	0
OTU3976	4	2	0	0	2	3	1	0
OTU3977	0	0	1	1	0	1	0	0
OTU3978	1	1	1	0	0	2	1	1
OTU3979	13	20	28	20	16	14	21	34
OTU3980	1	1	0	0	0	0	0	0
OTU3981	0	2	5	3	2	2	3	2
OTU3982	0	1	0	1	0	1	3	2
OTU3983	2	0	0	1	0	1	1	0
OTU3984	0	1	0	0	1	1	2	1
OTU3985	0	2	0	0	0	0	0	0
OTU3986	0	0	1	2	0	1	1	1
OTU3987	0	0	0	0	0	0	2	1
OTU3988	1	1	1	1	0	0	1	1
OTU3989	1	2	4	3	1	4	3	4
OTU3990	2	0	2	1	0	0	2	2
OTU3991	2	3	2	3	0	3	6	2
OTU3992	0	0	2	0	2	0	0	0
OTU3993	0	1	8	8	0	2	4	9
OTU3994	0	1	0	0	0	0	0	2
OTU3995	3	3	1	1	3	3	0	2
OTU3996	1	2	1	2	0	2	0	1
OTU3997	1	3	1	0	0	1	2	0
OTU3998	0	0	0	0	0	0	0	0
OTU3999	0	2	1	0	1	1	0	0
OTU4000	0	0	1	1	0	0	1	2
OTU4001	0	0	0	0	1	0	1	0
OTU4002	1	6	5	1	1	5	3	1
OTU4003	0	1	1	0	1	0	1	0
OTU4004	0	0	0	0	0	0	0	2
OTU4005	2	0	0	1	1	1	1	0
OTU4006	0	0	0	1	1	0	0	1
OTU4007	2	2	1	0	1	1	0	0
OTU4008	1	1	0	1	0	0	0	0
OTU4009	18	22	12	18	15	21	18	20
OTU4010	4	2	6	2	3	1	6	5
OTU4011	1	1	0	1	0	1	0	0
OTU4012	1	2	1	0	0	1	0	0
OTU4013	1	1	2	0	0	0	0	0
OTU4014	0	0	0	0	1	1	0	0
OTU4015	37	1	0	1	55	0	0	0
OTU4016	13	7	10	11	12	21	15	11
OTU4017	0	0	1	0	1	2	0	0
OTU4018	5	7	2	7	6	2	5	5
OTU4019	0	1	2	1	0	0	1	0
OTU4020	1	1	1	0	2	1	0	0
OTU4021	10	13	7	6	3	8	9	3
OTU4022	0	0	0	0	0	0	0	0
OTU4023	0	1	0	0	0	1	0	0
OTU4024	1	1	0	1	1	0	0	2
OTU4025	0	0	1	1	0	0	0	2
OTU4026	0	0	0	0	0	0	0	0
OTU4027	0	5	2	4	0	0	0	4
OTU4028	0	0	1	1	0	1	0	0
OTU4029	3	5	2	4	1	6	4	2
OTU4030	2	2	0	0	2	2	2	1
OTU4031	0	0	1	1	0	0	1	0
OTU4032	0	0	0	0	0	0	1	0
OTU4033	22	6	6	9	9	18	13	8
OTU4034	1	1	1	1	2	2	0	3
OTU4035	0	0	0	2	0	0	1	0
OTU4036	0	0	1	0	0	1	0	1
OTU4037	0	4	3	0	2	2	0	1
OTU4038	2	2	3	7	2	6	9	7
OTU4039	1	1	3	4	0	2	1	2
OTU4040	1	1	1	0	4	2	2	0
OTU4041	1	0	2	0	1	3	0	1
OTU4042	1	1	4	4	1	1	1	2
OTU4043	9	7	5	1	2	8	9	5
OTU4044	0	0	0	1	0	1	0	2
OTU4045	16	2	10	5	11	6	12	8
OTU4046	0	0	1	0	0	0	1	2
OTU4047	2	1	0	0	0	0	0	0
OTU4048	0	0	1	1	0	0	1	0
OTU4049	1	0	1	1	1	0	1	1
OTU4050	0	2	1	1	0	2	0	1
OTU4051	0	2	0	0	3	1	0	0
OTU4052	0	2	1	2	0	2	0	0
OTU4053	2	0	0	0	0	1	0	1
OTU4054	0	0	1	0	0	1	1	1
OTU4055	3	3	3	5	2	1	1	3
OTU4056	0	0	0	1	0	0	0	0
OTU4057	5	10	6	7	2	6	10	4
OTU4058	0	5	0	1	1	0	2	0
OTU4059	1	0	2	0	2	1	0	2
OTU4060	0	0	0	0	0	0	0	0
OTU4061	0	1	0	3	0	2	0	0
OTU4062	4	0	5	4	7	8	3	5
OTU4063	0	0	0	0	0	1	0	0
OTU4064	6	1	0	1	0	0	1	2
OTU4065	1	0	1	0	0	0	0	1
OTU4066	0	2	0	3	1	0	0	1
OTU4067	3	1	0	0	0	1	0	1
OTU4068	1	1	2	0	3	3	5	1
OTU4069	0	2	1	2	1	3	3	4
OTU4070	0	0	1	0	0	0	1	0
OTU4071	4	6	2	0	5	5	4	2
OTU4072	0	1	2	2	0	4	1	1
OTU4073	0	1	0	1	0	0	3	2
OTU4074	1	2	3	0	1	3	4	3
OTU4075	0	0	0	0	0	0	0	0
OTU4076	2	0	0	0	0	0	0	2
OTU4077	9	5	6	7	12	6	6	5
OTU4078	1	5	1	2	1	5	3	3
OTU4079	0	0	0	1	0	1	0	0
OTU4080	8	4	5	3	2	2	2	1
OTU4081	0	0	0	1	0	0	0	0
OTU4082	6	8	11	9	2	8	6	8
OTU4083	0	0	0	0	0	0	0	0
OTU4084	0	0	0	1	0	0	0	0
OTU4085	0	0	0	0	0	2	0	1
OTU4086	20	14	8	5	14	12	3	5
OTU4087	0	3	2	0	1	3	2	0
OTU4088	1	2	2	0	0	2	2	3
OTU4089	0	1	0	1	0	1	2	0
OTU4090	3	8	3	0	3	2	0	1
OTU4091	1	1	1	4	5	3	5	5
OTU4092	1	2	2	2	0	0	1	1
OTU4093	1	2	4	1	0	2	5	3
OTU4094	3	2	1	1	1	0	1	2
OTU4095	8	1	2	4	6	3	1	3
OTU4096	1	2	2	3	1	4	3	2
OTU4097	0	0	1	0	0	1	0	0
OTU4098	0	0	1	2	0	0	0	0
OTU4099	4	0	1	3	4	0	1	1
OTU4100	0	2	0	0	0	2	0	0
OTU4101	1	1	2	1	1	3	1	5
OTU4102	0	1	1	1	0	2	0	2
OTU4103	1	2	0	3	3	2	0	3
OTU4104	2	0	0	1	0	1	0	1
OTU4105	1	2	0	2	1	1	1	1
OTU4106	2	2	0	0	1	1	1	1
OTU4107	1	0	0	0	1	2	1	1
OTU4108	0	0	0	0	0	0	0	1
OTU4109	0	0	0	0	0	0	0	0
OTU4110	18	34	29	18	18	32	25	25
OTU4111	2	0	2	0	1	0	1	1
OTU4112	0	3	3	3	1	2	1	3
OTU4113	0	0	0	0	1	2	1	0
OTU4114	1	1	1	0	0	2	2	0
OTU4115	0	0	0	1	1	0	0	0
OTU4116	0	0	0	1	0	0	0	0
OTU4117	2	1	0	1	1	0	0	0
OTU4118	1	5	4	3	4	4	4	7
OTU4119	15	25	56	40	11	19	47	42
OTU4120	0	0	1	0	0	0	0	0
OTU4121	4	0	2	0	1	0	1	0
OTU4122	1	4	2	3	0	2	1	2
OTU4123	20	32	18	11	26	15	16	18
OTU4124	1	0	0	0	0	0	0	0
OTU4125	1	0	0	0	0	0	0	1
OTU4126	2	4	3	5	1	2	6	5
OTU4127	0	0	0	0	0	0	1	1
OTU4128	0	1	3	4	3	3	3	2
OTU4129	0	1	0	0	0	1	0	1
